Koniklecová,16.558219,49.176634
Oblá,16.552766,49.177573
Kamenný vrch,16.547756,49.179914
Pod Jurankou,16.566405,49.199371
Veslařská,16.565265,49.202697
Jundrov hřiště,16.560232,49.204651
Jundrovský most,16.556755,49.209437
Optátova,16.555591,49.208328
Jírovcova,16.533803,49.188255
Pavlovská,16.531006,49.189952
Talichova,16.52996,49.191443
Bellova,16.531513,49.194186
Voříškova,16.535962,49.196515
Stamicova,16.539692,49.194694
Glinkova,16.544288,49.193863
Borodinova,16.545527,49.195947
Libušina třída,16.549164,49.197615
Libušino údolí,16.55543,49.195495
Antonína Procházky,16.561795,49.193559
Bartákova,16.678742,49.203714
Rotreklova,16.685331,49.2066
Čejkovická,16.661793,49.200493
Bořetická,16.658055,49.201495
Mutěnická,16.654889,49.203951
Pálavské náměstí,16.658103,49.20538
Bzenecká,16.661645,49.205822
Vlčnovská,16.659638,49.211166
Akátky,16.648718,49.208751
Údolíček,16.643865,49.206553
Svatoplukova,16.641425,49.2051
Černého,16.523087,49.213885
Filipova,16.525213,49.217834
Lísky,16.549281,49.219967
Podveská,16.558178,49.217607
Štursova,16.564522,49.215854
Vrázova,16.568646,49.216977
Přívrat,16.574085,49.218647
Záhřebská,16.580415,49.219845
Slovanské náměstí,16.591332,49.222774
Hlavní,16.560198,49.216836
Brněnky,16.675206,49.178773
Řípská,16.682005,49.173814
Křehlíkova,16.685145,49.174839
Přemyslovo náměstí,16.687296,49.176289
Krejčího,16.690968,49.177441
Staré letiště,16.659019,49.185064
Olomoucká - u školy,16.652477,49.186437
Spáčilova,16.641569,49.188617
Hviezdoslavova,16.677149,49.181664
Langrova,16.68105,49.17982
Mikulčická,16.684944,49.178227
Kroměřížská,16.689151,49.178988
Hutařova,16.588562,49.226073
Srbská,16.587054,49.228127
Charvatská,16.592241,49.219543
Šelepova,16.596271,49.212877
Botanická,16.597532,49.210784
Zahradníkova,16.599126,49.208145
Sušilova,16.598621,49.204397
Smetanova,16.602293,49.201271
Spojovací,16.586305,49.212099
Jindřichova,16.582924,49.21326
Náměstí Svornosti,16.582,49.215585
Makovského náměstí,16.576761,49.217922
Vychodilova,16.571764,49.220431
Kristenova,16.554325,49.220962
Chaloupky,16.55648,49.22272
Olbrachtovo náměstí,16.558598,49.225106
Řezáčova,16.555458,49.226354
Komín sídliště,16.553346,49.22699
Žlutý kopec,16.587289,49.19515
Vaňkovo náměstí,16.585013,49.195052
Kampelíkova,16.581178,49.197512
Soukopova,16.579053,49.198956
Barvičova,16.575746,49.201189
Pavlíkova,16.581894,49.195012
Neumannova,16.577681,49.196721
Marie Pujmanové,16.573344,49.198265
Preslova,16.571114,49.199128
Květná,16.576691,49.193384
U viaduktu,16.659846,49.13875
Roviny,16.681267,49.127938
Tovární,16.673552,49.133433
Holandská,16.604368,49.179934
Bidláky,16.606108,49.177915
Kejbaly,16.581961,49.173362
Stará nemocnice,16.577115,49.173643
Studentská,16.569367,49.179371
Airport Park,16.684538,49.158218
Letiště - logistický areál,16.698196,49.15627
Uzbecká,16.583318,49.172343
Humenná,16.572367,49.1676
Traťová,16.595255,49.163849
Gruzínská,16.585372,49.166188
Vyhlídalova,16.576558,49.165134
U hřiště,16.558668,49.166214
Bosonohy,16.525792,49.17652
Modřice Decathlon,16.637297,49.137598
Modřice ,XLutz,16.637263,49.138934
